id,code_old,code,name,description,active,sale_type
l10n_cr_ticofac.activity_151301,151301,1030.0,"ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS","ESTA CLASE ABARCA LA ELABORACION DE ALIMENTOS COMPUESTOS.PRINCIPALMENTE DE FRUTAS, LEGUMBRES U HORTALIZAS CONSERVACION MEDIANTE CONGELACION DE FRUTAS, LEGUMBRES Y HORTALIZAS, COCIDAS O SIN COCER, INCLUSO PREPARACION Y CONSERVACION DE JUGOS DE FRUTAS Y HORTALIZAS.CONSERVACION POR OTROS MEDIOS, TALES COMO DESECACION O INMERSION EN ACEITE O VINAGRE.PROCESAMIENTO DE PATATAS.ELABORACION DE SEMOLAS PREPARADAS DE LEGUMBRES Y HORTALIZAS.ELABORACION DE HARINA Y SEMOLA DE PATATA.CONSERVACION DE FRUTAS, HORTALIZAS Y LEGUMBRES MEDIANTE ENVASE EN RECIPIENTES HERMETICOS.ELABORACION DE COMPOTAS, MERMELADAS Y JALEAS.",False,goods
l10n_cr_ticofac.activity_151304,151304,1030.0,PRODUCCION DE CONCENTRADOS PARA JUGOS (CITRICULTURA),"EN ESTA CLASE DE INCLUYE LA PRODUCCION DE CONCENTRADOS DE FRUTAS Y VERDURAS, COMO MATERIA PRIMA PARA LA FABRICACION DE JUGOS DE MENOR CONCENTRACION PARA CONSUMO FINAL. NO AFECTO AL IMPUESTO ESPECIFICO A LAS BEBIDAS NO ALCOHOLICAS, EN EL ENTENTIDO QUE DICHA MATERIA PRIMA NO ES PARA CONSUMO FINAL. VER OFICIO DGT-00055 DEL 23-01-2002.",False,goods
l10n_cr_ticofac.activity_151401,151401,1040.0,ELABORACION DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL,"EN ESTA CLASE SE INCLUYE LA ELABORACION DE ACEITES Y GRASAS A PARTIR DE SUSTANCIAS ANIMALES Y VEGETALES, EXCEPTO LA EXTRACCION Y REFINACION DE GRA DE CERDO Y OTRAS GRASAS COMESTIBLES DE ORIGEN ANIMAL. EXTRACCION DE CEITE DE PESCADO Y DE HIGADO DE PESCADO. PRODUCCION DE ACEITES VEGETALES, INCLUSO ACEITES EXTRAIDOS DE NUECES Y ACEITUNAS. PRODUCCION DE MARGARINA Y OTROS ACEITES DE MESA Y GRASAS PARA COCINAR.",False,goods
l10n_cr_ticofac.activity_152001,152001,1050.0,PRODUCCION DE HELADOS Y OTROS PRODUCTOS SIMILARES,"EN ESTA CLASE SE INCLUYE LA FABRICACION DE HELADOS Y OTROS PRODUCTOS COMESTIBLESSIMILARES, CON CREMA, CHOCOLATE, FRUTAS O SIN ELLOS._INCLUYE LA ELABORACION DE HELADO EMPACADO EN BOLSAS DE POLIETILENO CONOCIDOS COMO BOLIS.",False,goods
l10n_cr_ticofac.activity_152002,152002,1050.0,ELABORACION DE PRODUCTOS LACTEOS GRAVADOS CON VENTAS,"EN ESTA CLASE SE INCLUYE LOS PRODUCTOS LACTEOS LOS CUALES POR SU PROCESO DE ELABORACION, SE ENCUENTRAN AFECTOS AL IMPUESTO SOBRE LAS VENTAS, TALES COMO: YOGURT,QUESOS ENVASADOS O ENLATADOS, REQUESON ENVASADO, QUESOS MADUROS, ENTRE OTROS. LOS PRODUCTOS LACTEOS EXENTOS SE ENCUENTRAN EN EL CODIGO 152003. LOS HELADOS Y SIMILARES SE ENCUENTRAN EL CODIGO 152001 Y LAS BEBIDAS ENVASADAS DE LECHE SABORIZADAS SE ENCUENTRAN EN EL CODIGO 155402 YA QUE SON BEBIDAS SIN CONTENIDO ALCOHOLICO, LAS CUALES TIENEN UN IMPUESTO ESPECIFICO.",False,goods
l10n_cr_ticofac.activity_152003,152003,1050.0,ELABORACION DE PRODUCTOS LACTEOS EXENTOS DE IMP. VENTAS,"EN ESTA CLASE SE INCLUYE LA ELABORACION DE LECHE : CLASIFICACION, FILTRACION,INSPECCION Y REFRIGERACION DE CREMA Y DE LECHE ENTERA, FRESCA Y LIQUIDA; SEPARACION DE LA CREMA DE LA LECHE; PASTEURIZACION, ESTERILIZACION, HOMOGENEIZACION, PECTONIZACION Y MATERNIZACION DE LA LECHE; CONGELACION Y BATIDO DE LA CREMA;CONCENTRACION, FERMENTACION Y ""CULTIVO"" DE LECHE; ENVASE DE LECHE Y CREMA EN BOTELLAS Y EN RECIPIENTES DE CARTON; PRODUCCION DE LECHE Y DE CREMA EN FORMA SOLIDA, A SABER, EN BLOQUES, POLVO Y GRANULOS. PRODUCCION DE MANTEQUILLA NATURAL Y DE MANTEQUILLA DESECADA, RESOLIDIFICADA O CONVERTIDA EN MANTEQUILLA RANCIA. PRODUCCION DE MANTEQUILLA DE LECHE DE BUFALA (GHEE). PRODUCCION DE QUESO Y CUAJADA:FRESCO, CURADO, DE PASTA DURA O FUNDIDO. PRODUCCION DE SUERO: FRESCO, CONCENTRADO O DESECADO. PRODUCCION DE CASEINA Y LACTOSA. DE CONFORMIDAD CON EL ART. 5 DEL REGLAMENTO DE LA LEY AL IMPUESTO SOBRE LAS VENTAS, ESTAN EXENTOS: LA PRODUCCION DE LECHE AGRIA, LECHE EN POLVO, LECHE FRESCA O INTEGRA LIQUIDA, LECHE DESLACTOSADA, FORMULA MATERNIZADA EN POLVO, MODIFICADA Y SUCEDANOS DE LECHE, PASTEURIZADA Y ULTRAPASTEURIZADA, LECHE Y CREMAS FRESCAS INCLUSO SUEROS DE MANTEQUILLA O DE QUESO, LECHE DESCREMADA, CREMAS AGRIAS, CUAJADA NO ENVASADA, NATILLA, QUESO NO MADURADO (BLANCO, SEMIDURO, DURO Y EXTRA DURO) INCLUIDO EL QUESO FRESCO, INDEPENDIENTEMENTE DE SU PRESENTACION, REQUESON NO ENVASADO, SUERO DE LECHE NO ENVASADO. EXCLUSION: LA PRODUCCION DE LECHE CRUDA SE INCLUYE EN LA CLASE 012103 (CRIA DE GANADO VACUNO Y DE OVEJAS, CABRAS, CABALLOS, ASNOS, MULAS Y BURDEGANOS; CRIA DE GANADO LECHERO. LA PRODUCCION DE OTROS PRODUCTOS LACTEOS AFECTOS AL IMPUESTO SOBRE LAS VENTAS, SE ENCUENTRAN EN EL CODIGO 152002.",False,goods
l10n_cr_ticofac.activity_153101,153101,1061.9,SERVICIO DE MOLIENDA,"EN ESTA CLASE SE INCLUYE EL SERVICIO DE MOLIENDA DE MAIZ, SOYA, ALVERJAS, ARROZ,LEGUMBRES, SORGO. LA MOLIENDA DE CAFE SE ENCUENTRA EN EL GRUPO 1549 Y LA MOLIEN-DA DE MALTA EN EL GRUPO 1553.",False,goods
l10n_cr_ticofac.activity_153102,153102,1061.9,ELABORACION DE HARINAS PREMEZCLADAS Y PREPARADAS PARA LA FABRICACION DE PRODUCTOS DE PANADERIA Y REPOSTERIA,"EN ESTA CLASE SE INCLUYE LA MOLIENDA DE CEREALES, COMO HARINA, SEMOLINA, SEMOLA Y GRANULOS DE TRIGO, CENTENO, AVENA, MAIZ Y OTROS CEREALES. MOLIENDA DE LEGUMBRES: HARINA Y SEMOLA DE LEGUMINOSASDESECADAS, DE RAICES Y TUBERCULOS, Y DE NUECES COMESTIBLES. ELABORACION DE ALIMENTOS PARA EL DESAYUNO MEDIANTE EL TOSTADO O LA INSUFLACION DE GRANOS DE CEREALES O MEDIANTE EL MACERAMIENTO, PERLADO, HOJALDRADO Y PULIMENTO DE GRANOS. ELABORACION DE HARINA Y DE MASA MEZCLADA Y PREPARADA PARA LA FABRICACION DE PAN, PASTELES, BIZCOCHOS, PANQUEQUES, ETC. EXCLUSION:LA ELABORACION DE HARINA Y SEMOLA DE PATATA SE INCLUYE EN LA CLASE 1513 (ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRE S Y HORTALIZAS). LA MOLIENDA DE MAIZ HUMEDO SE INCLUYE EN LA CLASE 1532 (ELABORACION DE ALMIDONES Y PRODUCTOS DERIVADOS DEL ALMIDON).",False,goods
l10n_cr_ticofac.activity_153103,153103,1061.1,PROCESAMIENTO DEL ARROZ,"ESTA CLASE INCLUYE EL PILADO DE ARROZ, LA. MOLIENDA DE ARROZ: ARROZ DESCASCARILLADO, MOLIDO, PULIDO , BLANQUEADO, SEMICOCIDO O CONVERTIDO. PRODUCCION DE HARINA DE ARROZ.",False,goods
l10n_cr_ticofac.activity_153104,153104,1061.9,FABRICACION DE HARINAS FINAS Y GRUESAS,EN ESTA CLASE SE INCLUYE LA FABRICACION DE HARINAS FINAS Y GRUESAS DE TRIGO Y OTROS CEREALES. EXENTO DE IMPUESTO DE VENTAS ART. 5 DELREGLAMENTO DE VENTAS.,False,goods
l10n_cr_ticofac.activity_153201,153201,1062.0,ELABORACION DE PRODUCTOS DERIVADOS DE ALMIDON,"ESTA CLASE ABARCA LA ELABORACION DE ALMIDONES: ALMIDONES DE MAIZ, ARROZ Y OTROS GRANOS, DE PATATA, DE YUCA (MANDIOCA) Y DE OTRAS MATERIAS VEGETALES.",False,goods
l10n_cr_ticofac.activity_153301,153301,1080.0,ELABORACION DE ALIMENTOS PARA ANIMALES DESTINADOS AL CONSUMO HUMANO,"ESTA CLASE INCLUYE LA PRODUCCION DE ALIMENTOS, INCLUSO MEZCLAS PRELIMINARES, ALIMENTOS CONCENTRADOS, FORRAJE EDULCORADO Y ALIMENTOS SUPLEMENTARIOS; PREPARADOS PARA ANIMALES DESTINADOS PARA EL CONSUMO HUMANO TALES COMO: AVES DE CORRAL, CERDOS, GANADO DE ENGORDE,PECES DE TODO TIPO, ENTRE OTROS. EXCLUSION: EL ALIMENTO PARA MASCOTAS COMO PERROS, GATOS, PECES TROPICALES, PAJAROS Y OTRAS MASCOTAS SE ENCUENTRA GRAVADO POR EXCEPCION DEL ARTICULO 5 DEL REGLAMENTO DE LA LEY DEL IMPUESTO SOBRE LAS VENTAS.",False,goods
l10n_cr_ticofac.activity_153302,153302,1080.0,ELABORACION DE PACAS DE HENO,"ESTA CLASE INCLUYE EL PROCESAMIENTO DE LAS PLANTAS HERBACEAS QUE SE USAN PARA ELABORAR ALIMENTOS CURADOS PARA EL GANADO, CONOCIDO HENO. ESTA ACTIVIDAD NO ESTA SUJETA A VENTAS DE CONFORMIDAD CON EL OFICIO DR-241-2012.",False,goods
l10n_cr_ticofac.activity_154101,154101,1071.9,VENTA DE PAN Y OTROS PRODUCTOS SIMILARES GRABADOS CON VENTAS,EN ESTA CLASE SE INCLUYE LA PRODUCCION Y VENTA DE PANES Y CEREALES NO INCLUIDOS EN LA NUEVA CANASTA BASICA (DECRETO NO. 37132-H),False,goods
l10n_cr_ticofac.activity_154102,154102,1071.9,"PASTELERIA, REPOSTERIA O AMBAS","INCLUYASE EN ESTA CLASE LA ELABORACION ARTESANAL O INDUSTRIAL DE PASTELES O REPOSTERIAS TALES COMO: PASTELES DE FRUTAS Y/O SEMILLAS, QUEQUES SECOS O DECORADOS,BIZCOCHOS, GALLETAS, PANES O BOCADILLOS DULCES O SALADOS, TRES LECHES, OREJAS,PRUSIANOS, CHEESECAKE, ENCHILADAS, ENTRE OTROS.",False,goods
l10n_cr_ticofac.activity_154104,154104,1071.9,VENTA DE PAN Y OTROS PRODUCTOS SIMILARES EXENTOS DE VENTAS,INCLUYE LA ELABORACION ARTESANAL O INDUSTRIAL DE PRODUCTOS INCLUIDOS EN LA NUEVA CANASTA BASICA (DECRETO NO. 37132-H).,False,goods
l10n_cr_ticofac.activity_154201,154201,1072.0,ELABORACION DE AZUCAR Y SUS DERIVADOS,"EN ESTA CLASE SE INCLUYE LA PRODUCCION DE AZUCAR DE CAÑA Y DE REMOLACHA: AZUCAR DE CAÑA EN BRUTO, AZUCAR REFINADA DE CAÑA Y DE REMOLACHA, JARABES DE AZUCAR DE REMOLACHA Y DE CAÑA, OTROS AZUCARES Y JARABES DE AZUCAR (AZUCAR DE ARCE, AZUCAR INVERTIDO, AZUCAR DE PALMA). PRODUCCION DE MELAZAS. BAGAZO HIDROLIZADO.",False,goods
l10n_cr_ticofac.activity_154202,154202,1072.0,ELABORACION DE PRODUCTOS DERIVADOS DE LA CAÑA DE AZUCAR,"ESTA CLASE INCLUYE LA ELABORACION DE PRODUCTOS DERIVADOS DE LA CAÑA DE AZUCAR TALES COMO JUGO DE CAÑA, JARABE, SIROPE Y TAPAS DE DULCE LOS CUALES SE ENCUENTRAN EXENTOS DEL IMPUESTO SOBRE LAS VENTAS, DE ACUERDO CON EL ARTICULO 5 DE SU REGLAMENTO.",False,goods
l10n_cr_ticofac.activity_154301,154301,1073.0,ELABORACION DE CACAO,"ESTA CLASE ABARCA LA ELABORACION DEL CACAO EN FORMA DE PASTA, POLVO Y BLOQUES. ASI COM LA ELABORACION DE ELABORACION DE MANTECA, GRASA Y ACEITE DE CACAO.",False,goods
l10n_cr_ticofac.activity_154302,154302,1073.0,ELABORACION DE CHOCOLATE,ELABORACION DE CHOCOLATE Y PRODUCTOS PREPARADOS CON CHOCOLATE.,False,goods
l10n_cr_ticofac.activity_154303,154303,1073.0,"ELABORACION DE DULCES, GOLOSINAS Y CONSERVAS EN AZUCAR","ESTA CLASE INCLUYE LA ELABORACION DE TODO TIPO DE DULCES, CONFITES, GOLOSINAS Y CONSERVAS EN AZUCAR DE NUECES, CORTEZAS DE FRUTAS Y OTRAS PARTSE DE PLANTAS.",False,goods
l10n_cr_ticofac.activity_154401,154401,1074.0,"ELABORACION DE MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINACEOS SIMILARES","ESTA CLASE INCLUYE LA ELABORACION DE PRODUCTOS FARINACEOS SIN COCER: ESPAGUETIS, MACARRONES, FIDEOS Y OTROS PRODUCTOS DE PASTA PARA PREPARAR LASAÑA, CANELONES, RAVIOLES, ETC. ELABORACION DE ALCUZCUZ. ELABORACION DE PASTAS RELLENAS, COCIDAS O SIN COCER. ELABORACION DE OTROS PRODUCTOS DE PASTA COCIDOS. ELABORACION DE PRODUCTOS DE PASTA CONSERVADOS EN RECIPIENTES HERMETICOS O POR CONGELACION.",False,goods
l10n_cr_ticofac.activity_154902,154902,1079.9,FABRICACION DE PRODUCTOS ALIMENTICIOS PREPARADOS N.C.P. (NOCONTEMPLADOS EN OTRA PARTE),"EN ESTA CLASE SE INCLUYE LA PREPARACION DE ALIMENTOS NO CONTEMPLADOS EN OTRA CLASIFICACION: ENTRE ELLOS, SOPAS DE CARNE, PESCADO, POLLO, MOLUSCOS, CRUSTACEOS, ETC, EN ESTADO SOLIDO (PASTA), LIQUIDO, CONGELADOS Y EN TABLETAS. ASIMISMO, LA ELABORACION DE ESPECIAS, SALSAS, MOSTAZAS Y CONDIMENTOS. EN ESTA CLASE SE INCLUYE ADEMAS, EL TOSTADO, LA MOLIENDA, EL DESCAFEINADO Y EL ENVASE DE CAFE. ELABORACION DE SUCEDANEOS DE CAFE QUE CONTIENEN CAFE. ELABORACION DE EXTRACTOS, ESENCIAS DE CONCENTRADOS DE CAFE Y PREPARADOS A BASE DE DICHO PRODUCTO. TOSTADO DE ACHICORIA Y ELABORACION DE OTROS SUCEDANEOS DEL CAFE TORRADO Y DE SUS ESENCIAS, EXTRACTOS Y CONCENTRADOS. ELABORACION DE EXTRACTOS, ESENCIAS Y CONCENTRADOS DE TE YYERBA MATE, O PREPARADOS A BASE DE DICHOS EXTRACTOS, ESENCIAS Y CONCENTRADOS, O A BASE DE TE Y YERBA MATE.PRODUCCION DE HUEVOS EN POLVO O CONGELADOS, CLARAS DE HUEVO, YEMAS DE HUEVO, HUEVOS RECONSTRUIDOS Y HUEVOS EN CONSERVA. PRODUCCION DE ALIMENTOS PARA LACTANTES Y PARA INVALIDOS CON INGREDIENTES HOMOGE TNEIZADOS, INCLUSO EXTRACTOS DE CARNE, PESCADO, FRUTAS, HORTALIZAS, LECHE Y MAL TA. TOSTADO DE NUECES Y ELABORACION DE ALIMENTOS Y PASTAS A BASE DE NUECES.",False,goods
l10n_cr_ticofac.activity_154903,154903,3530.0,FABRICACION DE HIELO,EN ESTA CLASE SE INCLUYE LA FABRICACION DE HIELO EN CUALQUIER TIPO DE PRESENTA- CION.,False,goods
l10n_cr_ticofac.activity_154904,154904,0163.1,"FABRICACION DE CAFE (EXCEPTO EL ENVASADO, ENLATADO, SOLUBLEY EL DESCAFEINADO)","EN ESTA CLASE SE INCLUYE LA FABRICACION DE CAFE. EXCEPTO EL CAFE ENVASADO O ENLATADO, SOLUBLE Y EL DESCAFEINADO. EL REGLAMENTO DE VENTAS DEFINE ENVASADO O ENLATADO, EL PRODUCTO CONTENIDO EN RECIPIENTE CERRADO DE HOJALATA O VIDRIO. EN CUYO CASO ESTARIA GRAVADO CON EL IMPUESTO SOBRE LAS VENTAS.",False,goods
l10n_cr_ticofac.activity_154905,154905,1061.9,ELABORACION DE PRODUCTOS DE MAIZ EXENTOS DE VENTAS,"EN ESTA CLASE SE INCLUYE LA ELABORACION TORTILLAS DE MAIZ Y DE HARINA DE TRIGO AMBAS SIN FREIR, ASI COMO LOS TAMALES DE MAIZ, LOS BIZCOCHOS, ETC. ESTAS MERCANCIAS ESTAN EXENTAS DE VENTAS DE ACUERDO AL ART. 5 DEL REGLAMENTO A LA LEY DEL IMPUESTO GENERAL SOBRE LAS VENTAS.",False,goods
l10n_cr_ticofac.activity_154908,154908,1061.9,ELABORACION DE PRODUCTOS DE MAIZ GRAVADOS CON VENTAS,"ESTA CLASE INCLUYE LA ELABORACION DE PRODUCTOS DE MAIZ, TALES COMO: EMPANADAS DE MAIZ AMARILLO (SOLO FREIR) Y EMPANADAS DE HOJALDRE (SOLO HORNEAR) CON VARIEDAD DE RELLENOS, PRECOCIDAS Y CONGELADAS, LISTAS PARA CONSUMIR, ROSQUILLAS, CHORREADAS, TAMAL ASADO; ETC.",False,goods
l10n_cr_ticofac.activity_155101,155101,1101.0,ELABORAC. RECTIFICAC MEZCLA BEBIDAS ALCOHOLICAS/PROD. DE ALCOHOL ETILICO (SUSTAN FERMENTADAS),"EN ESTA CLASE SE INCLUYE LA ELABORACION DE BEBIDAS ALCOHOLICAS DESTILADAS, TALE S COMO WHISKY, CONAC, GINEBRA, LICORES Y OTRAS BEBIDAS ALCOHOLICAS QUE CONTIENEN ALCOHOL ETILICO DESTILADO. ADEMAS, LA PRODUCCION DE ALCOHOL ETILICO BASADOS EN LA FERMENTACION DE SUSTANCIAS VEGETALES Y LA DESTILACION DE LICORES, ASI COMO LA PRODUCCION DE AGUARDIENTES NEUTROS.",False,goods
l10n_cr_ticofac.activity_155103,155103,1101.0,ELABORACION DE BEBIDAS CON PORCENTAJE DE ALCOHOL POR VOLUMEN MENOR AL 15%.,"EN ESTA CLASE SE INCLUYE LA ELABORACION DE BEBIDAS CUYA CONCENTRACION DE ALCOHOL ABSOLUTO , POR VOLUMEN CONTENIDO EN CUALQUIER BEBIDA DE PRODUCCION NACIONAL O IMPORTADA, INDISTINTAMENTE DE SU PRESENTACION, SEA MENOR A LA ESTABLECIDA EN LA LEY 7972 DEL 22/12/1999, LEY DE IMPUESTOS SOBRE CIGARRILLOS Y LICORES PARA PLAN DE PROTECCION SOCIAL; (POR EJEMPLO EL ROMPOPE, ALGUNAS CERVEZAS, ALGUNOS REFRESCOS, ALGUNOS ZUMOS, SIDRAS, ENTRE OTROS).",False,goods
l10n_cr_ticofac.activity_155301,155301,1103.0,ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA NO ARTESANALES,"EN ESTA CLASE SE INCLUYE LA ELABORACION DE BEBIDAS MALTEADAS, COMO LAS CERVEZAS CORRIENTES, PALIDA, NEGRA Y FUERTE; ASI COMO LA ELABORACION DE MALTA. ESTA CLASE NO INCLUYE LA FABRICACION ARTESANAL.",False,goods
l10n_cr_ticofac.activity_155302,155302,1103.0,ELABORACION ARTESANAL DE BEBIDAS MALTEADAS Y DE MALTA.,"EN ESTA CLASE SE INCLUYE LA ELABORACION ARTESANAL DE BEBIDAS MALTEADAS, COMO LAS CERVEZAS CORRIENTES, PALIDA, NEGRA Y FUERTE; ASI COMO LA ELABORACION DE MALTA. ESTA ACTIVIDAD NO SE ENCUENTRA AFECTA AL IMPUESTO SELECTIVO DE CONSUMO DE ACUERDO AL ART 8 INCISO B) DE LA LEY DEL IMPUESTO SELECTIVO DE CONSUMO.",False,goods
l10n_cr_ticofac.activity_155403,155403,1104.0,ELABORACION DE BEBIDAS NO ALCOHOLICAS / GASEOSAS / AGUA MINERAL Y DE MANANTIAL,"ESTA CLASE ABARCA LA ELABORACION DE LAS BEBIDAS NO ALCOHOLICAS CONOCIDAS GENERALMENTE CON EL NOMBRE DE BEBIDAS REFRESCANTES, REFRESCOS GASEOSOS. ELABORACION DE BEBIDAS ADEREZADAS CON JUGOS DE FRUTAS, JARABES Y OTRAS SUSTANCIAS. ASI COMO LA PRODUCCION O EMBOTELLADO EN LA FUENTE, DE AGUAS MINERALES Y DE MANANTIAL",False,goods
l10n_cr_ticofac.activity_155404,155404,1079.9,ELABORACION DE CONCENTRADO PARA BEBIDAS NATURALES Y GASEOSAS,"EN ESTA CLASE SE INCLUYE LA ELABORACION DE CONCENTRADO QUE SE UTILIZA COMO MATERIA PRIMA EN LA ELABORACION DE BEBIDAS NATURALES Y GASEOSAS. SEGUN EL OFICIO DGT NO.55 DEL 23-01-2002, NO SE ENCUENTRA GRAVADA CON EL IMPUESTO ESPECIFICO DE BEBIDAS SIN ALCOHOL.",False,goods
l10n_cr_ticofac.activity_160001,160001,1200.0,ELABORACION DE PRODUCTOS DE TABACO,"EN ESTA CLASE SE INCLUYE LA ELABORACION O MANUFACTURA DE PRODUCTOS DE TABACO, T ALES COMO: CIGARRITOS, PURITOS, CIGARROS, PUROS, INCLUSO DESPUNTADOS, CIGARRILLOS, PICADURA PARA CIGARROS Y CIGARRILLOS, TABACO PARA MASCAR, TABACO DE PIPA, RAPE, CUALQUIER SUCEDANEO DEL TABACO. ELABORACION DE TABACO HOMOGENEIZADO O RECONSTITUIDO, QUE SE AGLOMERA DE ESCAMILLAS PROCEDENTES DE HOJAS, DE RESIDUOS O DE POLVO DE TABACO. SE INCLUYE TAMBIEN EL DESPEDUNCULADO Y SECADO DE LAS HOJAS DE TABACO",False,goods
l10n_cr_ticofac.activity_171101,171101,1312.0,FABRICACION DE TODO TIPO DE TELAS Y/O HILOS,"EN ESTA CLASE SE INCLUYEN LAS OPERACIONES DE PREPARACION DE FIBRAS TEXTILES, TALES COMO DEVANADO Y LAVADO DE LA SEDA; DESENGRASE, CARBONIZACION Y TEÑIDO DEL VELLON (MECHA, LANA), CARDADO (SUAVIZADO O ALISADO) Y PEINADO DE ESAS FIBRAS Y DE LAS DE YUTE, SISAL, LINO, RAMIO, CAÑAMO DE MANILA, COCO Y OTRAS FIBRAS VEGETALES O ANIMALES, ASI COMO DE TODOS LOS TIPOS DE FIBRAS TEXTILES MANUFACTURADAS. SE INCLUYE TAMBIEN, LA PRODUCCION DE FIBRAS A PARTIR DE HILACHAS (HEBRAS, HILOS) , FABRICACION DE HILADOS E HILOS PARA TEJEDURA Y COSTURA DE DISTINTOS TIPOS DE MATERIAL TEXTIL, PARA VENTA AL POR MENOR Y AL POR MAYOR Y PARA PROCESAMIENTO POSTERIOR. TAMBIEN SE INCLUYE LA FABRICACION DE HILADOS DE PAPEL. TEJEDURA, FABRICACION DE TEJIDOS ANCHOS DE TODOS LOS MATERIALES MENCIONADOS ANTERIORMENTE, INCLUSO SUS MEZCLAS. TAMBIEN SE INCLUYEN LOS TEJIDOS DE FIBRA DE VIDRIO Y LA FABRICACION DE FIBRAS ESPECIALES, COMO TEJIDOS ATERCIOPELADOS Y DE FELPILLA, TEJIDOS DE RIZO PARA TOALLAS, GASA, ETC. INCLUYANSE ADEMAS, LAS OPERACIONES DE ACABADO, TALES COMO BLANQUEO, TEÑIDO, CALANDRADO, PERCHADO, ENCOGIMIENTO Y ESTAMPADO.",False,goods
l10n_cr_ticofac.activity_171201,171201,1313.0,MAQUILA DE PRODUCTOS TEXTILES,"EN ESTA CLASE SE INCLUYE EL ACABADO, MEDIANTE PROCESOS TALES COMO BLANQUEO, TEÑIDO, CALANDRADO, PERCHADO, ENCOGIMIENTO Y ESTAMPADO DE TEJIDOS ANCHOS DE ALGODON, LANA, LANA PEINADA O SEDA, INCLUIDOS LOS FABRICADOS A PARTIR DE MEZCLAS O DE HILADOS SINTETICOS O ARTIFICIALES FABRICACION DE OTROS TEJIDOS ANCHOS DE LINO, RAMIO, CAÑAMO, YUTE Y FIBRAS BLANDAS Y DE HILADOS ESPECIALES SE INCLUYEN TAMBIEN LA FABRICACION DE TEJIDOS ATERCIOPELADOS Y DE FELPILLA, TEJIDOS DE RIZO PARA TOALLAS, GASA, ETC, FABRICACION DE TEJIDOS DE FIBRAS DE VIDRIO FABRICACION DE TEJIDOS DE CARBONO Y DE ARAMIDOS FABRICACION DE TEJIDOS QUE IMITAN LAS PIELES FINAS",False,goods
l10n_cr_ticofac.activity_171202,171202,1313.0,HIDROFUGADO/IMPERMEABILIZADO,"CONSISTE EN UN TRATAMIENTO PARA IMPERMEABILIZAR (HIDROFUGAR) ROPA, CALZADO, O CUALQUIER TIPO DE TEXTILES. ES UN PROCESO EN EL QUE AGREGA UNA SUSTANCIA",False,goods
l10n_cr_ticofac.activity_172101,172101,1392.0,"FABRICACION DE ARTICULOS CONFECCIONADOS DE MATERIALES TEXTILES, EXEPTO PRENDAS DE VESTIR","EN ESTA CLASE SE INCLUYE LA FABRICACION, CON TEJIDOS NO PRODUCIDOS EN LA MISMA UNIDAD, DE ARTICULOS CONFECCIONADOS CON CUALQUIER TIPO DE MATERIAL TEXTIL, INCLUSO TEJIDOS DE PUNTO Y GANCHILLO. SE INCLUYE LA FABRICACION DE ARTICULOS TALES COMO: FRAZADAS, MANTAS DE VIAJE Y TODA CLASE DE ROPA DE CAMA, PAÑOS DE MESA Y OTROS TIPOS DE ROPA BLANCA. ACCESORIOS PARA EL HOGAR, COMO CORTINAS, CENEFAS, VISILLOS Y SOBRECAMAS. ALGUNOS ARTICULOS CON RELLENO, COMO ACOLCHADOS, EDREDONES, COJINES, PUFES, ALMOHADAS Y SACOS PARA DORMIR. ENCERADOS, TIENDAS DE CAMPAÑA, ARTICULOS PARA ACAMPAR, VELAS, TOLDOS DE PROTECCION CONTRA EL SOL, FUNDAS PARA AUTOMOVILES, MAQUINAS Y MUEBLES. BANDERAS, GALLARDETES Y ESTANDARTES. PAÑOS PARA DESEMPOLVAR, PAÑOS DE COCINA, CHALECOS SALVAVIDAS, ETC. PARACAIDAS. LA FABRICACION DE TAPICES TEJIDOS A MANO SE INCLUYE EN ESTA CLASE. TAMBIEN SE INCLUYE LA FABRICACION DE TEJIDOS PARA MANTAS ELECTRICAS. EXCLUSION: CUANDO LOS ARTICULOS ABARCADOS POR ESTA CLASE SE FABRICAN EN LA MISMA UNIDAD QUE PRODUCE LOS TEJIDOS, LA ACTIVIDAD SE CONSIDERA UNA ACTIVIDADAUXILIAR DE LA TEJEDURA, O SEA, DE LA CLASE 1711 (PREPARACION E HILATURA DE FIBRAS TEXTILES; TEJEDURA DE PRODUCTOS TEXTILES)",False,goods
l10n_cr_ticofac.activity_172103,172103,7410.0,DISEÑO ARTISTICO PARA COSTURA (MOLDES),"SE INCLUYE EN ESTA ACTIVIDAD EL DISEÑO DE PRENDAS DE VESTIR DE CUALQUIER TIPO, EN DIFERENTES MOLDES A CAMBIO DE UNA RETRIBUCION ECONOMICA.",False,goods
